voterId,project,amount,projectId,category,projectHash,project_alphabet_pos
13,GLIF,6,ID046,Infrastructure & Dependencies,0x9ae063ee72f5fa1f06e081f8ee50a606998ecd1fc95aef62803bdbf470096dad,7
13,Lighthouse.Storage,6,ID056,Product & End User UX,0x9096256fd623d4e342e1a9347362a2f81317d7b22bee687556bc69bba2edccb6,12
13,Forest Snapshot & Archival Data Service,6,ID043,Infrastructure & Dependencies,0xf0df62ab2411fb31acb45e1729346afed4e16490d1b9f3779972f575d3c74497,6
13,Lotus,6,ID057,Protocol R&D,0xc590cfbdc339cf864e3eec0adb9ac3700f9b26f0e98cc8a24a4cae5f78ea849d,12
13,Filecoin Orbit Ambassadors,6,ID034,Education & Outreach,0xcf273ad1694f5a048520eda198b59b250b421ef3649b7153d9196ab9cc13d80d,6
13,Glif Nodes & RPC API service,6,ID047,Infrastructure & Dependencies,0x005bcf117de0884513333371a7061d3cc87ea946c4b8507063a0fb8c26879b63,7
13,Interplanetary Network Indexers,6,ID053,Tooling & Utilities,0x06c3f5f9f155e3ed057d6e2459692c2f1482547613aab130edb8a6f136367db9,9
13,DeFi Leaderboard,6,ID012,Tooling & Utilities,0x453ba9809d32752f773ec79024f00338c0babb169094cd17f56e33918a37daa4,4
13,Asia SPWG,5,ID000,Education & Outreach,0xf9f22dc2367a0a06b984f9dd6289f3b9e5b1e91c1da1c7ef14f8165f759fc11a,1
13,Damocles,4,ID009,Infrastructure & Dependencies,0xc83b626dc947832889b19879042a25b234a10835b1ab18073a9682e81a711962,4
13,Banyan Storage,4,ID003,Protocol R&D,0xbad5b1ef0e513116a9f4da037fa3b5c9b8e35e744d9de8a45714c0caf205f0b8,2
13,Sophon,4,ID079,Infrastructure & Dependencies,0xb5692a80728436bdc0db26d2de1c74db6a125566b1755c830b3ef20ae996b0f8,19
13,"drand: distributed, verifiable randomness ",4,ID096,Infrastructure & Dependencies,0x3058eb34788aeec3a817d436969d13a9963314f4c9d201e766cbd84a126e8935,4
13,Filecoin Data Portal,5,ID031,Tooling & Utilities,0xdb739ebb63ae3cc9a7ba219025fe25f388666f396aff1c684c64d42724ac3dd9,6
13,Oku Trade,3,ID066,Tooling & Utilities,0x6ea5475e579085525a029f55373e13a243e69acf4da808a15618ac841e4e84c8,15
13,FileDrive Labs,2,ID027,Education & Outreach,0xf1b2b8bbe8d2bd2b786f7325378c8ea219750c0f22bd1c86a3074281c2ab80e3,6
13,ETHGlobal,2,ID016,Education & Outreach,0xce97de14580a1bbcd5593845027e479ec085beb71bf8af447ffcd7f7cf03bfe2,5
13,Filecoin Proofs,2,ID035,Infrastructure & Dependencies,0x40bf2a32e5abce2f001fee83bfe271e0e9f73601e27f36ccd369017cc255df02,6
13,Droplet,2,ID014,Infrastructure & Dependencies,0xf9fd0f85ed1a234d9c6e784d03b134171f67988ce61fa8ca749186aa83d98cbb,4
13,Chainnode,1,ID008,Infrastructure & Dependencies,0xb6cd5a5c89fbd23970a24d39d997d00e5254bb6f4039d4cd4bd5d18d754d7890,3
13,FiveToken + venus-wallet,1,ID041,Tooling & Utilities,0xb8c5cc1484583c325d25e63719a031aff25bf77e4a502bdd033a3434ce646f71,6
13,sectors_penalty tool,1,ID103,Infrastructure & Dependencies,0xd6482a64a35ef956648af99b56e9f9c208e943135ec88faf5c2fa6f3a4fc753c,19
11,Lotus Dependencies,14,ID058,Infrastructure & Dependencies,0x20b54ce1a1048d2670c4b1d6d7d80a30a8c5cec7b29f178b1e155ca0b0ac6c29,12
11,Lotus,13,ID057,Protocol R&D,0xc590cfbdc339cf864e3eec0adb9ac3700f9b26f0e98cc8a24a4cae5f78ea849d,12
11,FIL Dev Summit,12,ID020,Education & Outreach,0x44de810ab1064ae33c97529244fb1e81f46ed9eb8936072b052a9b2ec92dbdd0,6
11,Filecoin Orbit Ambassadors,10,ID034,Education & Outreach,0xcf273ad1694f5a048520eda198b59b250b421ef3649b7153d9196ab9cc13d80d,6
11,Filecoin Station,8,ID036,Product & End User UX,0x2d44c6aa5df5327311e40ec203560b468f44052adc10172bde7e5676f65637b5,6
11,"drand: distributed, verifiable randomness ",6,ID096,Infrastructure & Dependencies,0x3058eb34788aeec3a817d436969d13a9963314f4c9d201e766cbd84a126e8935,4
11,Filecoin Upgrade Coordinators,6,ID037,Collective Governance,0x48a43552ebdda03f12ef5eb765af41c692ef68892c91cab62bf866588e1c642e,6
11,quic-go and webtransport-go,6,ID102,Infrastructure & Dependencies,0x1a159dbe4eab156395dff7c1f71796a84436219374f7245205ea86714405b59c,17
11,"Filecoin Developer Experience (FVM, IPC +++)",8,ID032,Education & Outreach,0xdfee4120a71a1f19794db87d6504181ae1092b808e63b5cbb48c83dee02a9ada,6
11,ETHGlobal,1,ID016,Education & Outreach,0xce97de14580a1bbcd5593845027e479ec085beb71bf8af447ffcd7f7cf03bfe2,5
11,Filecoin Africa; Empowering Africa with Decentralized Storage ,4,ID030,Education & Outreach,0x8cd3f9a9cea2ffffe1376cdd70b133d4d912140762f320dcfbcbe9ed5ab19a08,6
11,go-libp2p,4,ID100,Infrastructure & Dependencies,0xe8defb750c7825389f439928f88af4bc03969d218f5c38edf4821612c90e3b84,7
11,Storage-proofs-porep Mempool Optimization,4,ID084,Infrastructure & Dependencies,0x32a8e4529f0f3cdb879018695c3951b3d5b43e33ae24890261b463580dc4b73f,19
11,The FIP Editors,4,ID086,Collective Governance,0x173ad12dc7dde47816b620ac33b910e8be0619e2120d931e414bee91503a7ce8,20
11,AuralGenius,0,ID001,Infrastructure & Dependencies,0x01190adcf707f7b31580d2f600aac61569e4fef1b256da055c1cb650108f1bdf,1
11,Banyan Storage,0,ID003,Protocol R&D,0xbad5b1ef0e513116a9f4da037fa3b5c9b8e35e744d9de8a45714c0caf205f0b8,2
11,Dataswap,0,ID011,Collective Governance,0xde7c3c8c5395cbc1156f3f9516ebf7ae3c1b341c7f75ea1e1c5bd8d89af22770,4
11,Energy Validation Process & Green Scores Methodology,0,ID018,Other,0xd45faee9e5d601e72148a87cc44ed61ea37db87ae19970d78f0ab0d78d752dfd,5
11,Farcaster,0,ID026,Tooling & Utilities,0xf1b5dadc1508e7fc85f74b0e5ba5c9a328e18e7ad5f88136c0a6b9c273d0350f,6
11,Fileverse HeartBit SDK ,0,ID038,Product & End User UX,0xcb28c084834ace413c927980904032c0ef3a2d97338a27323f233e4fac8ff5d6,6
11,filexp,0,ID097,Protocol R&D,0x9f9552d2541dcc3ba3bcf6d4cc087c519bb345f6441f7fc166f085e71283e2f4,6
11,FILMemes.nft on twitter,0,ID022,Education & Outreach,0x60711569038e1b1be45503a71f2f3e29be6ada4c3f894a5f24b9f6cc178ec0e9,6
11,Filscriptions,0,ID039,Infrastructure & Dependencies,0xb08d3a0055e122d2d660270b465dc1c2cfd091bf48fa3eca15944731d6df72ed,6
11,FVM Explorer,0,ID025,Tooling & Utilities,0x51bb451c7b53e50caa82b81078b2f0a6e085dbde8df1d9cc706ac03139c37ee2,6
11,go-fil-dataprep,0,ID098,Tooling & Utilities,0xfb72d11296f5dc58040b85b7a1656119474ec6caadf16a40fb123933b29bc863,7
11,go-ipld-prolly-trees,0,ID099,Tooling & Utilities,0xd6dde0b2ada20035ac755f017d90c57d13dc3aa6f7dea8a6022c08e0ef02635c,7
11,GuideToFilecoin,0,ID049,Education & Outreach,0x691609e0852e40b776a238df0833a458f9eb4357fa94376382845d856107ae90,7
11,ipld-prolly-indexer,0,ID101,Tooling & Utilities,0x3c2dd3048730465d9219a0decfb5b3e05abda34c5aaeb3a1f2a2a9be1fa40431,9
11,JiaoZiFS (JZFS),0,ID054,Protocol R&D,0x9d02b56350b6406ca520051ffce52533831ff080d3a479be056ed85978450fb9,10
11,Momentswap,0,ID060,Product & End User UX,0x4955aed0f3ca236f9d8237a3402b1ce093d8fd5a2350983bad8efaf56a34389c,13
11,Mount Protocol,0,ID061,Protocol R&D,0xa5fe2de856b91b83552ea6fcfbfc776fc12e2bc984d53be0b4d13f97597ebfe3,13
11,Network Health Dashboard,0,ID064,Collective Governance,0x36bc90afcc938cbb76cc781bc1a53c50dd99612c6630be0e9e5374f4f3605ad2,14
11,New Web Group,0,ID065,Education & Outreach,0x88819231303c0c54f11ae6f13d46354baac746ebcb5e4f756be0a705fcabb515,14
11,NFT.Storage,0,ID063,Product & End User UX,0x951b19d508e315c128080a220b0d284ff384d7c5e81ce99ef0853a0fe921d665,14
11,OpenGate,0,ID068,Product & End User UX,0x2603fd107490ccf9c47944635e92f981c416c420233f5df364ffe3e7193da4bc,15
11,Optimistic Provide,0,ID069,Product & End User UX,0xa502098a066a160f4c8b352a39093a75e8088574c4a3960dd00a8d915f6ca77b,15
11,Pando,0,ID070,Tooling & Utilities,0xacd66876c0aeb6d467f679d267dc27a7ac679f869da7a99dffe079ecefdcc0e7,16
11,Power Voting,0,ID072,Collective Governance,0xffe3621a6e8e2539b08b98e1a21c44753b088ac158fc544b6688fac0708b6cd8,16
11,RIBS,0,ID077,Tooling & Utilities,0x13c7c5908bfe2eff8601665febcf48d41f3d471a1caa2ca2dd78e5a1083ae0ba,18
11,Seal Storage Technology - Community Advocacy,0,ID078,Education & Outreach,0xd10c17c04538f9b76e68939a8159f13219a1787f929b628b2abea0f564373487,19
11,sectors_penalty tool,0,ID103,Infrastructure & Dependencies,0xd6482a64a35ef956648af99b56e9f9c208e943135ec88faf5c2fa6f3a4fc753c,19
11,Sophon,0,ID079,Infrastructure & Dependencies,0xb5692a80728436bdc0db26d2de1c74db6a125566b1755c830b3ef20ae996b0f8,19
11,Spacescope,0,ID080,Tooling & Utilities,0x96bc8ee8b55e88b70a78a97ffbb2980fc63e9f0880ed5042ea10af5350263118,19
11,StorSwift,0,ID083,Product & End User UX,0xf154dc86de73af49f110d659fe2b309059ac345f9349aa61937cf1706712f671,19
11,Titan Storage,0,ID089,Infrastructure & Dependencies,0xc24a4f1f7f32fe5b4cfab7ea139a84da77fdb6b8c2e1473a93e75a26556eed42,20
11,Verifiable Data Aggregation,0,ID091,Protocol R&D,0xc896ea2ed908822f5f9c2f3e4966d360093b644dd30f98e3e0cbd9dd94d7bb23,22
11,Wayne Tang,0,ID092,Education & Outreach,0x2dffedbb37d66b002fa61950bad1c5c89e58c4c67097a746bd51f2dc0acd3f2f,23
11,Zengo: Decentralized Budget,0,ID095,Education & Outreach,0x443dcf92e2a8f4b09006ef98ffe28375e67012d53a836c587e26c2492ef5d899,26
16,Banyan Storage,6,ID003,Protocol R&D,0xbad5b1ef0e513116a9f4da037fa3b5c9b8e35e744d9de8a45714c0caf205f0b8,2
16,Open Impact Foundation,14,ID067,Infrastructure & Dependencies,0x2d595442b205c1b35eb28642b2db6f5e838112f2e63c92024dd4e9601845b269,15
16,"drand: distributed, verifiable randomness ",14,ID096,Infrastructure & Dependencies,0x3058eb34788aeec3a817d436969d13a9963314f4c9d201e766cbd84a126e8935,4
16,Filswan Platform,6,ID040,Infrastructure & Dependencies,0x6809bf9d16f69ac274462c66dffca57e95cb1a01f1ff299ac4ac73cee064a81e,6
16,FVM,10,ID024,Protocol R&D,0x12642b13555991f028115ca6833a4aa924eb147bc45fea97c9125bbb207f12f3,6
16,The FIP Editors,10,ID086,Collective Governance,0x173ad12dc7dde47816b620ac33b910e8be0619e2120d931e414bee91503a7ce8,20
16,Farcaster,5,ID026,Tooling & Utilities,0xf1b5dadc1508e7fc85f74b0e5ba5c9a328e18e7ad5f88136c0a6b9c273d0350f,6
16,Filecoin Proofs,12,ID035,Infrastructure & Dependencies,0x40bf2a32e5abce2f001fee83bfe271e0e9f73601e27f36ccd369017cc255df02,6
16,Filecoin Upgrade Coordinators,8,ID037,Collective Governance,0x48a43552ebdda03f12ef5eb765af41c692ef68892c91cab62bf866588e1c642e,6
16,ETHGlobal,5,ID016,Education & Outreach,0xce97de14580a1bbcd5593845027e479ec085beb71bf8af447ffcd7f7cf03bfe2,5
16,go-libp2p,10,ID100,Infrastructure & Dependencies,0xe8defb750c7825389f439928f88af4bc03969d218f5c38edf4821612c90e3b84,7
24,AuralGenius,0,ID001,Infrastructure & Dependencies,0x01190adcf707f7b31580d2f600aac61569e4fef1b256da055c1cb650108f1bdf,1
24,Banyan Storage,0,ID003,Protocol R&D,0xbad5b1ef0e513116a9f4da037fa3b5c9b8e35e744d9de8a45714c0caf205f0b8,2
24,Beryx,3,ID004,Infrastructure & Dependencies,0xf9b123ffd4b691b96b8962a81bcbb687deccd2442b3e7a5a09413ad0dadc19d5,2
24,Data Horizon,6,ID010,Product & End User UX,0xf0419565c10ad5c378304cc153e19f64c4c75a0d5254300c2f6419f7e612aadf,4
24,ETHGlobal,0,ID016,Education & Outreach,0xce97de14580a1bbcd5593845027e479ec085beb71bf8af447ffcd7f7cf03bfe2,5
24,FIL Dev Summit,2,ID020,Education & Outreach,0x44de810ab1064ae33c97529244fb1e81f46ed9eb8936072b052a9b2ec92dbdd0,6
24,Filecoin Orbit Ambassadors,4,ID034,Education & Outreach,0xcf273ad1694f5a048520eda198b59b250b421ef3649b7153d9196ab9cc13d80d,6
24,Filecoin Upgrade Coordinators,2,ID037,Collective Governance,0x48a43552ebdda03f12ef5eb765af41c692ef68892c91cab62bf866588e1c642e,6
24,Fileverse HeartBit SDK ,2,ID038,Product & End User UX,0xcb28c084834ace413c927980904032c0ef3a2d97338a27323f233e4fac8ff5d6,6
24,FILMemes.nft on twitter,0,ID022,Education & Outreach,0x60711569038e1b1be45503a71f2f3e29be6ada4c3f894a5f24b9f6cc178ec0e9,6
24,Forest,6,ID042,Protocol R&D,0xf092ff4b7235a2fc30d398e434760caed0f0323acb70ad947f04568add91747e,6
24,Forest Snapshot & Archival Data Service,4,ID043,Infrastructure & Dependencies,0xf0df62ab2411fb31acb45e1729346afed4e16490d1b9f3779972f575d3c74497,6
24,Funding the Commons,8,ID044,Education & Outreach,0x0199caad853c76c63bb74ce99e7b40a3bc61822270cab811f9801e6f0f8e1917,6
24,FVM Explorer,2,ID025,Tooling & Utilities,0x51bb451c7b53e50caa82b81078b2f0a6e085dbde8df1d9cc706ac03139c37ee2,6
24,GLIF,4,ID046,Infrastructure & Dependencies,0x9ae063ee72f5fa1f06e081f8ee50a606998ecd1fc95aef62803bdbf470096dad,7
24,Glif Nodes & RPC API service,4,ID047,Infrastructure & Dependencies,0x005bcf117de0884513333371a7061d3cc87ea946c4b8507063a0fb8c26879b63,7
24,go-fil-dataprep,4,ID098,Tooling & Utilities,0xfb72d11296f5dc58040b85b7a1656119474ec6caadf16a40fb123933b29bc863,7
24,GuideToFilecoin,1,ID049,Education & Outreach,0x691609e0852e40b776a238df0833a458f9eb4357fa94376382845d856107ae90,7
24,IPFS (Interplanetary FileSystem) and IPLD,4,ID050,Other,0xb5b09424008711ce3af4a8bbd86010715d73998de6e20fd84d592dd36b2ad0d1,9
24,IPFS Public Utilities & Gateways,2,ID051,Infrastructure & Dependencies,0x696853234692ff7d86c93e7d3f5d2c0a287b53fecc457f9fe170796935088b17,9
24,Lighthouse.Storage,4,ID056,Product & End User UX,0x9096256fd623d4e342e1a9347362a2f81317d7b22bee687556bc69bba2edccb6,12
24,Lotus Dependencies,6,ID058,Infrastructure & Dependencies,0x20b54ce1a1048d2670c4b1d6d7d80a30a8c5cec7b29f178b1e155ca0b0ac6c29,12
24,MetaArk-sdk,1,ID059,Tooling & Utilities,0x9bd032a66cd082ddf317145f72b6a0c05b559a78e6c5f78c41a35c2fd5628b7d,13
24,NFT.Storage,4,ID063,Product & End User UX,0x951b19d508e315c128080a220b0d284ff384d7c5e81ce99ef0853a0fe921d665,14
24,"ProbeLab: Building tools for P2P layer monitoring, measurements and analytics",2,ID074,Tooling & Utilities,0x852d9e9aa55c7da54dca72fa4802906c2af39b05eddd6d6711752f80253f6cf1,16
24,RIBS,8,ID077,Tooling & Utilities,0x13c7c5908bfe2eff8601665febcf48d41f3d471a1caa2ca2dd78e5a1083ae0ba,18
24,Spade Client,6,ID081,Tooling & Utilities,0x2505a2126b7b69a2777a04e0db8a3724a234a75f47aa4bdd68a12c0b41644d51,19
24,The Scientific Coordination Infrastructure and Operating Systems Collaborative (SciOS),4,ID087,Education & Outreach,0x67f696285dce01b97c870caf6cbe9ad67a21e58b0882fc23c24452663ba39279,20
24,Titan Network,0,ID088,Tooling & Utilities,0x0348519ca7208232e607f1c14048159e58e575c5e11adcb01593eb6ffdfe40d7,20
24,Web3bridge,2,ID093,Education & Outreach,0xed9b91d8a490a97d1e12fac7e9600bec02fb8941aa834b69a625b00e1b7a9358,23
24,區塊勢 (Blocktrend),4,ID104,Education & Outreach,0xc989fffdc49afe91eac808050a05b085892d9a99898220d34d26fb5994b9afa3,26
23,FILLiquid,8,ID021,Infrastructure & Dependencies,0x21126ef11678ce36c9019e3c12fbaa37607d631ac6bfa33ef5519b6d21587b7f,6
23,New Web Group,8,ID065,Education & Outreach,0x88819231303c0c54f11ae6f13d46354baac746ebcb5e4f756be0a705fcabb515,14
23,sectors_penalty tool,8,ID103,Infrastructure & Dependencies,0xd6482a64a35ef956648af99b56e9f9c208e943135ec88faf5c2fa6f3a4fc753c,19
23,Titan Network,8,ID088,Tooling & Utilities,0x0348519ca7208232e607f1c14048159e58e575c5e11adcb01593eb6ffdfe40d7,20
23,Wayne Tang,8,ID092,Education & Outreach,0x2dffedbb37d66b002fa61950bad1c5c89e58c4c67097a746bd51f2dc0acd3f2f,23
23,IPFSNEWS.CN,6,ID052,Education & Outreach,0x7bb1a190a4c05d9fdfe4db7bbb1a39d12672b0c742f822d26d94d5cdbdc9c565,9
23,Titan Storage,6,ID089,Infrastructure & Dependencies,0xc24a4f1f7f32fe5b4cfab7ea139a84da77fdb6b8c2e1473a93e75a26556eed42,20
23,Asia SPWG,5,ID000,Education & Outreach,0xf9f22dc2367a0a06b984f9dd6289f3b9e5b1e91c1da1c7ef14f8165f759fc11a,1
23,南山居士Hill,4,ID105,Education & Outreach,0x1995fc8da5b940c5e75cce7d7a8626c6bd3ad5175efc27d19899187caed8d67b,26
23,OpenGate,4,ID068,Product & End User UX,0x2603fd107490ccf9c47944635e92f981c416c420233f5df364ffe3e7193da4bc,15
23,FileDrive Labs,4,ID027,Education & Outreach,0xf1b2b8bbe8d2bd2b786f7325378c8ea219750c0f22bd1c86a3074281c2ab80e3,6
23,Filecoin Orbit Ambassadors,4,ID034,Education & Outreach,0xcf273ad1694f5a048520eda198b59b250b421ef3649b7153d9196ab9cc13d80d,6
23,Seal Storage Technology - Community Advocacy,4,ID078,Education & Outreach,0xd10c17c04538f9b76e68939a8159f13219a1787f929b628b2abea0f564373487,19
23,Network Health Dashboard,2,ID064,Collective Governance,0x36bc90afcc938cbb76cc781bc1a53c50dd99612c6630be0e9e5374f4f3605ad2,14
23,FileMarket,2,ID028,Product & End User UX,0xceb238d2abdfe413a919b6aefefed19b605ce604a2580d4d858608f836ffb67b,6
23,GLIF,2,ID046,Infrastructure & Dependencies,0x9ae063ee72f5fa1f06e081f8ee50a606998ecd1fc95aef62803bdbf470096dad,7
23,Filswan Platform,2,ID040,Infrastructure & Dependencies,0x6809bf9d16f69ac274462c66dffca57e95cb1a01f1ff299ac4ac73cee064a81e,6
23,B<>rder/ess Developers Programme,2,ID002,Education & Outreach,0x8168c0368b1d4e32fec90360b0ae151530e134ee715bdeb089465cc1b7b63eb5,2
23,FVM Explorer,2,ID025,Tooling & Utilities,0x51bb451c7b53e50caa82b81078b2f0a6e085dbde8df1d9cc706ac03139c37ee2,6
23,Filecoin Name Service (DomainFNS),2,ID033,Product & End User UX,0x2e854caa2ee7c1d255a13d1dd6793804f8cf3bbe8b34ba4514e2248966616730,6
23,Filscriptions,1,ID039,Infrastructure & Dependencies,0xb08d3a0055e122d2d660270b465dc1c2cfd091bf48fa3eca15944731d6df72ed,6
23,LagrangeDao,1,ID055,Product & End User UX,0x307859b0150f64ec1f631b4fce36fe2112c0bdadc9597f8a06628336aff39b9e,12
23,Boost,1,ID006,Tooling & Utilities,0x0c8d608b5440a069fd453703298ecc126c4f01cf520d45e6f9f167b14a60a257,2
23,Eastore,1,ID017,Product & End User UX,0x0d4b487bf2933dae9946be2c5aa7d0a715d62ab3d4904c77bca5270f160f65ba,5
23,Beryx,1,ID004,Infrastructure & Dependencies,0xf9b123ffd4b691b96b8962a81bcbb687deccd2442b3e7a5a09413ad0dadc19d5,2
23,EngRes the Gathering & Filecoin Ecosystem Roundup,1,ID019,Education & Outreach,0x932043643c5a967fd2521dff46f6e77263c28ba694a665650306c26b8f2e38f4,5
23,FIL Dev Summit,1,ID020,Education & Outreach,0x44de810ab1064ae33c97529244fb1e81f46ed9eb8936072b052a9b2ec92dbdd0,6
23,Filecoin Upgrade Coordinators,0,ID037,Collective Governance,0x48a43552ebdda03f12ef5eb765af41c692ef68892c91cab62bf866588e1c642e,6
23,FVM,1,ID024,Protocol R&D,0x12642b13555991f028115ca6833a4aa924eb147bc45fea97c9125bbb207f12f3,6
23,Interplanetary Network Indexers,1,ID053,Tooling & Utilities,0x06c3f5f9f155e3ed057d6e2459692c2f1482547613aab130edb8a6f136367db9,9
15,GLIF,7,ID046,Infrastructure & Dependencies,0x9ae063ee72f5fa1f06e081f8ee50a606998ecd1fc95aef62803bdbf470096dad,7
15,Glif Nodes & RPC API service,5,ID047,Infrastructure & Dependencies,0x005bcf117de0884513333371a7061d3cc87ea946c4b8507063a0fb8c26879b63,7
15,Lighthouse.Storage,5,ID056,Product & End User UX,0x9096256fd623d4e342e1a9347362a2f81317d7b22bee687556bc69bba2edccb6,12
15,Network Health Dashboard,4,ID064,Collective Governance,0x36bc90afcc938cbb76cc781bc1a53c50dd99612c6630be0e9e5374f4f3605ad2,14
15,"drand: distributed, verifiable randomness ",3,ID096,Infrastructure & Dependencies,0x3058eb34788aeec3a817d436969d13a9963314f4c9d201e766cbd84a126e8935,4
15,Farcaster,3,ID026,Tooling & Utilities,0xf1b5dadc1508e7fc85f74b0e5ba5c9a328e18e7ad5f88136c0a6b9c273d0350f,6
15,FIL Dev Summit,3,ID020,Education & Outreach,0x44de810ab1064ae33c97529244fb1e81f46ed9eb8936072b052a9b2ec92dbdd0,6
15,Forest Snapshot & Archival Data Service,4,ID043,Infrastructure & Dependencies,0xf0df62ab2411fb31acb45e1729346afed4e16490d1b9f3779972f575d3c74497,6
15,filexp,3,ID097,Protocol R&D,0x9f9552d2541dcc3ba3bcf6d4cc087c519bb345f6441f7fc166f085e71283e2f4,6
15,Oku Trade,3,ID066,Tooling & Utilities,0x6ea5475e579085525a029f55373e13a243e69acf4da808a15618ac841e4e84c8,15
15,BlockScience,3,ID005,Collective Governance,0xe005bfa9d9494de9433a92c1946a7e49fda5bd15bf9bf1b8e44c45caeac88aed,2
15,"Filecoin Developer Experience (FVM, IPC +++)",3,ID032,Education & Outreach,0xdfee4120a71a1f19794db87d6504181ae1092b808e63b5cbb48c83dee02a9ada,6
15,MetaArk-sdk,2,ID059,Tooling & Utilities,0x9bd032a66cd082ddf317145f72b6a0c05b559a78e6c5f78c41a35c2fd5628b7d,13
15,Eastore,2,ID017,Product & End User UX,0x0d4b487bf2933dae9946be2c5aa7d0a715d62ab3d4904c77bca5270f160f65ba,5
15,Filecoin Station,2,ID036,Product & End User UX,0x2d44c6aa5df5327311e40ec203560b468f44052adc10172bde7e5676f65637b5,6
15,Interplanetary Network Indexers,2,ID053,Tooling & Utilities,0x06c3f5f9f155e3ed057d6e2459692c2f1482547613aab130edb8a6f136367db9,9
15,IPFSNEWS.CN,2,ID052,Education & Outreach,0x7bb1a190a4c05d9fdfe4db7bbb1a39d12672b0c742f822d26d94d5cdbdc9c565,9
15,Web3bridge,2,ID093,Education & Outreach,0xed9b91d8a490a97d1e12fac7e9600bec02fb8941aa834b69a625b00e1b7a9358,23
15,Beryx,2,ID004,Infrastructure & Dependencies,0xf9b123ffd4b691b96b8962a81bcbb687deccd2442b3e7a5a09413ad0dadc19d5,2
15,Filswan Platform,2,ID040,Infrastructure & Dependencies,0x6809bf9d16f69ac274462c66dffca57e95cb1a01f1ff299ac4ac73cee064a81e,6
15,Chain Base Tools,2,ID007,Tooling & Utilities,0x6aa947459da0486a7e75a487dae3aa3fca563eb4c6f194fd469a2c637fd91734,3
15,Filecoin Africa; Empowering Africa with Decentralized Storage ,2,ID030,Education & Outreach,0x8cd3f9a9cea2ffffe1376cdd70b133d4d912140762f320dcfbcbe9ed5ab19a08,6
15,Filecoin Orbit Ambassadors,2,ID034,Education & Outreach,0xcf273ad1694f5a048520eda198b59b250b421ef3649b7153d9196ab9cc13d80d,6
15,FileDrive Labs,2,ID027,Education & Outreach,0xf1b2b8bbe8d2bd2b786f7325378c8ea219750c0f22bd1c86a3074281c2ab80e3,6
15,"ProbeLab: Building tools for P2P layer monitoring, measurements and analytics",2,ID074,Tooling & Utilities,0x852d9e9aa55c7da54dca72fa4802906c2af39b05eddd6d6711752f80253f6cf1,16
15,RIBS,2,ID077,Tooling & Utilities,0x13c7c5908bfe2eff8601665febcf48d41f3d471a1caa2ca2dd78e5a1083ae0ba,18
15,Seal Storage Technology - Community Advocacy,2,ID078,Education & Outreach,0xd10c17c04538f9b76e68939a8159f13219a1787f929b628b2abea0f564373487,19
15,sectors_penalty tool,2,ID103,Infrastructure & Dependencies,0xd6482a64a35ef956648af99b56e9f9c208e943135ec88faf5c2fa6f3a4fc753c,19
15,StorSwift,2,ID083,Product & End User UX,0xf154dc86de73af49f110d659fe2b309059ac345f9349aa61937cf1706712f671,19
15,Boost,2,ID006,Tooling & Utilities,0x0c8d608b5440a069fd453703298ecc126c4f01cf520d45e6f9f167b14a60a257,2
15,GuideToFilecoin,1,ID049,Education & Outreach,0x691609e0852e40b776a238df0833a458f9eb4357fa94376382845d856107ae90,7
15,南山居士Hill,1,ID105,Education & Outreach,0x1995fc8da5b940c5e75cce7d7a8626c6bd3ad5175efc27d19899187caed8d67b,26
15,Droplet,1,ID014,Infrastructure & Dependencies,0xf9fd0f85ed1a234d9c6e784d03b134171f67988ce61fa8ca749186aa83d98cbb,4
15,Forest,1,ID042,Protocol R&D,0xf092ff4b7235a2fc30d398e434760caed0f0323acb70ad947f04568add91747e,6
15,New Web Group,1,ID065,Education & Outreach,0x88819231303c0c54f11ae6f13d46354baac746ebcb5e4f756be0a705fcabb515,14
15,NFT.Storage,1,ID063,Product & End User UX,0x951b19d508e315c128080a220b0d284ff384d7c5e81ce99ef0853a0fe921d665,14
15,Storage-proofs-porep Mempool Optimization,1,ID084,Infrastructure & Dependencies,0x32a8e4529f0f3cdb879018695c3951b3d5b43e33ae24890261b463580dc4b73f,19
15,Asia SPWG,1,ID000,Education & Outreach,0xf9f22dc2367a0a06b984f9dd6289f3b9e5b1e91c1da1c7ef14f8165f759fc11a,1
15,Chainnode,1,ID008,Infrastructure & Dependencies,0xb6cd5a5c89fbd23970a24d39d997d00e5254bb6f4039d4cd4bd5d18d754d7890,3
15,Damocles,1,ID009,Infrastructure & Dependencies,0xc83b626dc947832889b19879042a25b234a10835b1ab18073a9682e81a711962,4
15,Definomics Labs,1,ID013,Education & Outreach,0x1dd6978a797fd868b6a82273883281fcd99872053819ea0c06b5f9795334a79f,4
15,EC Finality Calculator,1,ID015,Protocol R&D,0x4b20ec1c603f59810e43986da1965467a8a85beb422bd77c424ab172110c8cca,5
15,Filecoin Data Portal,1,ID031,Tooling & Utilities,0xdb739ebb63ae3cc9a7ba219025fe25f388666f396aff1c684c64d42724ac3dd9,6
15,go-fil-dataprep,1,ID098,Tooling & Utilities,0xfb72d11296f5dc58040b85b7a1656119474ec6caadf16a40fb123933b29bc863,7
15,LagrangeDao,1,ID055,Product & End User UX,0x307859b0150f64ec1f631b4fce36fe2112c0bdadc9597f8a06628336aff39b9e,12
