voterId,project,amount,projectId
-2789274715986291409,Filecoin Domain Name Service (FNS),5000.0,0x2a6e1a4fbcc30dc527a15d280f982c33b3bce3df36d53ce89ce3ba92b7a05468
-2789274715986291409,Interplanetary Network Indexers,5000.0,0xe3bd1772ed0d727a01bd90ec87d55f63ad1ba24906d665e8a33a47d0ceec6f01
-2789274715986291409,Filecoin Data Portal,5000.0,0xd2e0841fe3692c12aa092805ac3f8a252d6b33be2bf93dcc8c4bedd4cbda4f43
-2789274715986291409,FilPunks NFT,10000.0,0xad555317bc0e9d6be973b504a5cdf1d232ccfccd7baa291924e325216c63cac4
-2789274715986291409,NFT.Storage - Long-Term Storage Flagship Product,10000.0,0x0ff0c245a543042c9d63affab95777c8f1e786ca1f91c5a4297d96e49a0eb644
3676393895818650226,Curio Dashboard,40000.0,0x9894c03c8a0f284217df0c69a7c086ec74e7177664d9ded3017294706dc0a0f1
3676393895818650226,Eastore,20000.0,0x86c921ea90817b72cbeb24e608b8d4bb3901f3df83947571a1ac22e345f70bba
3676393895818650226,FEVM application & tool builder DX,20000.0,0x7ef226a753b2e88d4a9b5c7919bab63b3d9b943d735e52b1dde58e64a472f3a8
3676393895818650226,Filecoin Data Portal,40000.0,0xd2e0841fe3692c12aa092805ac3f8a252d6b33be2bf93dcc8c4bedd4cbda4f43
3676393895818650226,Filecoin Spark,40000.0,0x99c5e700a9b094b96e05c6bba31e4aac24f46565f5fb8668fa1b319bb89d4491
3676393895818650226,Filecoin Virtual Machine EVM Compatibility,20000.0,0x787c6285b553ebc58c3d1b3f6f543935648bec58ee73b9b320e0c336a05dac30
3676393895818650226,Filecoin Virtual Machine EVM Compatibility,20000.0,0x787c6285b553ebc58c3d1b3f6f543935648bec58ee73b9b320e0c336a05dac30
3676393895818650226,Lighthouse,30000.0,0x7cc4eec993c34bac58e1db4ceda620ff167c1b9cb89d8f34239456a0a14f9c7c
3676393895818650226,RIBS,10000.0,0x61e12a25c81ae2334198f915293addef693d0d6c1b3f1cc7637e2b7735ac50e3
3676393895818650226,Solana Ledger on Filecoin,30000.0,0x646570350cbe29b1926287644ecdd48bad242a1373b8e7e18badea3e5ddb85e7
1907402621614925594,Lotus Client Implementation,29300.0,0xe5f11f4aa0f2dfaa95317e64fe8165bbfb238ee19f64719bf1a3b05a8f3b6dd4
1907402621614925594,Filecoin Spark,25000.0,0x99c5e700a9b094b96e05c6bba31e4aac24f46565f5fb8668fa1b319bb89d4491
1907402621614925594,Interplanetary Network Indexers,20000.0,0xe3bd1772ed0d727a01bd90ec87d55f63ad1ba24906d665e8a33a47d0ceec6f01
1907402621614925594,Filecoin Proofs,20000.0,0x900efb2143f4450c12bcd77fd1fc7dee22ef6a46520739acfc3509fc875369d1
1907402621614925594,go-libp2p,20000.0,0xfbaee601d13b508268b94a01ec39484ede4ecf6edc7d01bcb122497c9c9a4eb9
1907402621614925594,FIL Builder Community,20000.0,0xb1446ac7052f071ad63b9befce2aae99c2e6ff5dd114300ba3a8e3b716c72ba8
1907402621614925594,CIDgravity Nextcloud App,12000.0,0x4102866b8314545c77ae7e227daf700047e888dcb4d6b8ef1a02395722f7f8f3
1907402621614925594,Glif Nodes & RPC API service,10000.0,0xda7d8ff3b6dbffde1f2e18fd360a2efb7cd49122c4b3747435f2d0f2f9b3bae7
1907402621614925594,Filecoin Station,11000.0,0xdc1ec81682e525650166f1440d2e48354ce5db3ddc2ad069858df6645d87cb86
1907402621614925594,Boxo and Kubo,10000.0,0xf1f1426a0cedb218ee3379e039c4f38d3ad567429b9fb595fd5daccc71678e2d
1907402621614925594,Filecoin Virtual Machine EVM Compatibility,10000.0,0x787c6285b553ebc58c3d1b3f6f543935648bec58ee73b9b320e0c336a05dac30
1907402621614925594,F3: Fast Finality for Filecoin,12000.0,0x1b9f8e24af98084ebc0b3eb95c88533cc4b8087aa8a9cf6f9566affcc7e09699
1907402621614925594,UCAN Working Group,7000.0,0x660978b6f17aaa4dbec17e9778f6c34e18d175a0482175ceb40b432e7baac1c5
1907402621614925594,Randamu,7000.0,0x35b978364c022d605bcdb800e3b2beeb5a74cd618a230bee3c90075fc232bee1
1907402621614925594,Network Health Dashboard,7000.0,0x3e53dde9150b4e7d3a83060fa82473652121273421356290fa7a53427ec80f06
1907402621614925594,Filecoin Protocol R&D,7000.0,0x6d06621cee64f742e5dbf13550f1eb020fe4a2e59cff88072ea5e73b6b5a952c
1907402621614925594,Filecoin Supply Simulation,6000.0,0x1f3a5d0f826c725e6560d276aa25218fc37bc79fadb7834078884bf7a358587d
1907402621614925594,Eastore,5000.0,0x86c921ea90817b72cbeb24e608b8d4bb3901f3df83947571a1ac22e345f70bba
1907402621614925594,filsnap,5000.0,0xb930ddc2355f2d498f6e50a5d2744dad5e647271069690c504b4d8748af9763b
1907402621614925594,Filecoin BlockChain explorer,5000.0,0x2c71f9d0475f92330129ac5daba8419f915f077cedc22885edfa9df77be207de
1907402621614925594,libp2p Ecosystem,5000.0,0xd8811b96cd7ca26f0ca3e8042680d740431511ca3d29f7f2561e83c401dc0419
1907402621614925594,FIP Editors,3000.0,0xbf6dce4265897f40834378cf9b95dd96eef0d9025f63ac8e4bc2850fa958be1d
1907402621614925594,Curio Dashboard,3000.0,0x9894c03c8a0f284217df0c69a7c086ec74e7177664d9ded3017294706dc0a0f1
1907402621614925594,Rust-Libp2p,2000.0,0x6407ac682f520998e68fe5528af8f71066baf190eb7acadc6e92168ea4e7e979
1907402621614925594,Farcaster,2000.0,0x6e8ff623770d75c22d97264ea833153d23a359ad84a9dc13fbc7ea1a9de83fbd
1907402621614925594,Datacapstats 2.0,1500.0,0xc9fb3c1ebdb079d9cafce08a2956b16ed730771e97d5de7448fb5880d2ecd236
1907402621614925594,Old Faithful,1500.0,0x995d3348fa9200e90e9d729a98bc9e33b3ff8e1d0a474487b0cf37c9123c71bf
1907402621614925594,Voting Analysis for Retroactive Public Goods Funding,1000.0,0x635c674a354c902c517fec8d548f4c85be8ad59fd0209beb781fd4be213aa3a6
1907402621614925594,DeStor,1000.0,0x3f409c8c6cc7a083fb6af1119b89b1ff75df0d1c5da81843004be8471594a7d1
1907402621614925594,Ed25519 in Web Browsers (WebTransitions.org),700.0,0x1d35cbfb5acdc4baac77525c629095c39c285af3ea6ac478a9bb7780fcaa00c0
1907402621614925594,Retriev - Contracts for retrieval guarantees,1000.0,0xadda8c008a7470bef6feba890ac08372daec4e8ceba29fd08124786d89eab274
7182958261683305599,Filecoin Protocol R&D,25000.0,0x6d06621cee64f742e5dbf13550f1eb020fe4a2e59cff88072ea5e73b6b5a952c
7182958261683305599,TreeD-GPU,5000.0,0x9d284a0ecc7e9063d32d18f52ee9bf0a60077b32ea86d72a3770bbe7d748126c
7182958261683305599,Filecoin Proofs,20000.0,0x900efb2143f4450c12bcd77fd1fc7dee22ef6a46520739acfc3509fc875369d1
7182958261683305599,FEVM application & tool builder DX,24000.0,0x7ef226a753b2e88d4a9b5c7919bab63b3d9b943d735e52b1dde58e64a472f3a8
